row,column,value,context,item,sheet,file
357,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
359,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
361,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
363,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
365,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
367,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
369,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
371,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
373,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
375,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
377,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
379,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
381,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
383,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
385,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
387,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
389,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
391,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
393,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
395,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
397,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
399,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
401,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
403,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
405,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
407,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
409,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
411,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
413,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
415,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
417,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
419,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
421,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
423,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
425,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
427,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
429,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
431,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
433,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
435,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
437,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
439,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
32,0,SDG,,Q7649586,Sources Codes,homicide_report_total_and_sex.xlsx
8,0,GHD Estimate,,Q6039400,Sources Codes,homicide_report_total_and_sex.xlsx
32,0,SDG,,Q7649586,Sources Codes,homicide_report_total_and_sex.xlsx
8,0,GHD Estimate,,Q6039400,Sources Codes,homicide_report_total_and_sex.xlsx
